incident_url,title,date,location_of_incident,date_of_incident,date_reported,incident_details,incident,loi_standardized,extracted_streets,doi_hour,doi_weekday,doi_day,doi_month,doi_semester,doi_year,coordinates
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2022/05/security-incident-may-31/,Sexual Assault,"May 31, 2022",Gould Street and Yonge Street,2022-05-14 20:15:00,2022-05-14 20:15:00,"Toronto Metropolitan University Security observed an individual yelling at members of the public, and attempted to touch one of the members of the public without their consent. Security approached the individual, identified them and barred them from campus.",Sexual Assault,gould street and yonge street,"['gould street', 'yonge street']",20,6,14,5,Spring/Summer,2022,"43.657411127296, -79.38136126154417"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2022/06/security-incident-june-6-2/,Assault,"May 30, 2022",Gould Street and Yonge Street,2022-05-30 21:15:00,2022-05-30 21:15:00,"Toronto Metropolitan University Security witnessed a member of the public on the ground being kicked by an individual. The individual then left the area. The member of the public sustained visible injuries, but declined medical assistance from Security or Toronto Paramedic Services. The member of the public also declined assistance from Toronto Police Service.",Assault,gould street and yonge street,"['gould street', 'yonge street']",21,1,30,5,Spring/Summer,2022,"43.657411127296, -79.38136126154417"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2022/05/security-incident-may-30-4/,Toronto Police Service News Release,"May 30, 2022",Yonge Street and Gould Street,2022-05-22 01:15:00,2022-05-23 20:15:00,Toronto Police Service has published a news release regarding an assault arrest investigation and are seeking assistance from the community.,Assault,gould street and yonge street,"['gould street', 'yonge street']",1,7,22,5,Spring/Summer,2022,"43.657411127296, -79.38136126154417"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2022/05/security-incident-may-30-3/,Indecent Act,"May 30, 2022",Gould Street and Yonge Street,2022-05-21 20:30:00,2022-05-21 20:30:00,Toronto Metropolitan University Security witnessed an individual masturbating. Security barred the individual from campus.,Indecent Act,gould street and yonge street,"['gould street', 'yonge street']",20,6,21,5,Spring/Summer,2022,"43.657411127296, -79.38136126154417"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2022/05/security-incident-may-30-2/,Indecent Act,"May 30, 2022",Kerr Hall Quad,2022-05-20 02:00:00,2022-05-20 02:00:00,Toronto Metropolitan University Security witnessed an individual masturbating. Security identified the individual and barred them from campus.,Indecent Act,kerr hall,['building'],2,5,20,5,Spring/Summer,2022,"43.65872884886123, -79.37931214174546"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2022/05/security-incident-may-30/,Toronto Police Service News Release,"May 30, 2022",Yonge Street and Dundas Street West,2022-05-19 15:30:00,2022-05-21 21:00:00,Toronto Police Service has published a news release regarding a sexual assault arrest investigation and are seeking assistance from the community.,Sexual Assault,dundas street and yonge street,"['dundas street', 'yonge street']",15,4,19,5,Spring/Summer,2022,"43.65633116175363, -79.38091825259052"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2022/05/security-incident-may-19/,Robbery,"May 19, 2022",Victoria Street and Gould Street,2022-05-15 14:15:00,2022-05-15 14:15:00,"A Toronto Metropolitan University community member reported to Security that they witnessed a member of the public being approached by two individuals. The individuals demanded money from the member of the public, went into their pockets and then left the area. The member of the public declined assistance from Toronto Police Service.",Robbery,gould street and victoria street,"['gould street', 'victoria street']",14,7,15,5,Spring/Summer,2022,"43.65768287052507, -79.38016088904517"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2022/05/security-incident-may-18/,Assault,"May 18, 2022",Nelson Mandela Walk and Gerrard Street East,2022-05-16 05:30:00,2022-05-16 05:30:00,A Toronto Metropolitan University community member reported to Security that an individual yelled at them and brandished a knife. Security attended and barred the individual from campus. The community member declined assistance from Toronto Police Service.,Assault,gerrard street east and nelson mandela walk,"['gerrard street east', 'nelson mandela walk']",5,1,16,5,Spring/Summer,2022,"43.65937181757632, -79.38079655980259"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2022/05/security-incident-may-17/,Toronto Police Service News Release,"May 17, 2022",Yonge Street and College Street,2022-04-25 05:45:00,2022-05-14 10:00:00,Toronto Police Service has published a news release regarding an assault investigation and are seeking assistance from the community.,Assault,college street and yonge street,"['college street', 'yonge street']",5,1,25,4,Winter,2022,"43.66137772332076, -79.38310163899247"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2022/05/security-incident-may-12-2/,Assault,"May 12, 2022",Balzac’s at the Ryerson Image Centre,2022-05-10 16:00:00,2022-05-10 16:00:00,A member of the public reported to Toronto Metropolitan University Security that an individual grabbed their shoulders and then left the area. Security attended and barred the individual from campus. No visible injuries were reported. The member of the public declined assistance from Toronto Police Service.,Assault,tmu image centre,['building'],16,2,10,5,Spring/Summer,2022,"43.65768286963344, -79.37930851618218"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2022/05/security-incident-may-12/,Assault,"May 12, 2022",Church Street and Gould Street,2022-05-08 12:30:00,2022-05-08 15:30:00,Two Toronto Metropolitan University community members reported to Security that an individual threw a glass bottle towards them and then left the area. The community members declined assistance from Toronto Police Service.,Assault,church street and gould street,"['church street', 'gould street']",12,7,8,5,Spring/Summer,2022,"43.658189627362574, -79.37782120191821"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2022/05/security-incident-may-10-3/,Assault,"May 10, 2022",Mutual Street and Gould Street,2022-05-08 02:00:00,2022-05-08 02:00:00,A Toronto Metropolitan University community member reported to Security that an individual punched them in the face and then left the area. No visible injuries were reported. The community member declined assistance from Toronto Police Service.,Assault,gould street and mutual street,"['gould street', 'mutual street']",2,7,8,5,Spring/Summer,2022,"43.65852639815135, -79.37634984144941"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2022/05/security-incident-may-10-2/,Assault,"May 10, 2022",Gould Street and Dalhousie Street,2022-05-05 21:15:00,2022-05-05 21:15:00,A member of the public reported to Security that an individual kicked their leg and then left the area. No visible injuries were reported. Toronto Police Service were notified and attended.,Assault,dalhousie street and gould street,"['dalhousie street', 'gould street']",21,4,5,5,Spring/Summer,2022,"43.658316194943616, -79.37724613583755"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2022/05/security-incident-may-10/,Assault,"May 10, 2022",Victoria Street and Gould Street,2022-04-28 17:30:00,2022-04-28 17:30:00,Toronto Metropolitan University security witnessed an individual punch a member of the public and brandish something on their waist. The member of the public fled from the area and the individual soon after left campus.,Assault,gould street and victoria street,"['gould street', 'victoria street']",17,4,28,4,Winter,2022,"43.65768287052507, -79.38016088904517"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2022/05/security-incident-may-8/,Sexual Assault,"May 08, 2022",Gould Street and Yonge Street,2022-05-05 14:00:00,2022-05-05 17:15:00,A Toronto Metropolitan University community member reported to Security that two individuals repeatedly made inappropriate comments towards them and would not leave when asked. The first individual attempted to touch their face and hands without consent. The individuals then left the area. The community member declined assistance from Toronto Police Service.,Sexual Assault,gould street and yonge street,"['gould street', 'yonge street']",14,4,5,5,Spring/Summer,2022,"43.657411127296, -79.38136126154417"
